profile_case,kernel_name_raw,kernel_family,invocations,section,metric_name,metric_unit,metric_min,metric_max,metric_avg,source_group
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Theoretical Occupancy,%,100.0,100.0,100.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Achieved Occupancy,%,90.55,91.31,90.94,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Achieved Active Warps Per SM,warp,43.47,43.83,43.65,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Scheduler Statistics,One or More Eligible,%,37.15,43.57,40.35,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Scheduler Statistics,Issued Warp Per Scheduler,0.37,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Scheduler Statistics,No Eligible,%,56.43,62.85,59.65,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Scheduler Statistics,Active Warps Per Scheduler,warp,10.77,10.87,10.83,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Scheduler Statistics,Eligible Warps Per Scheduler,warp,0.53,0.67,0.6,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Warp State Statistics,Warp Cycles Per Issued Instruction,cycle,24.8,29.21,27.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Warp State Statistics,Warp Cycles Per Executed Instruction,cycle,24.83,29.25,27.04,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Warp State Statistics,Avg. Active Threads Per Warp,32.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Warp State Statistics,Avg. Not Predicated Off Threads Per Warp,29.25,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,GPU Speed Of Light Throughput,SM Frequency,Ghz,1.0,1.01,1.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,GPU Speed Of Light Throughput,Memory Throughput,%,17.08,25.43,20.56,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,GPU Speed Of Light Throughput,Duration,us,10.5,13.54,12.28,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,13.28,23.52,18.67,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,GPU Speed Of Light Throughput,L2 Cache Throughput,%,17.08,25.43,20.56,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,GPU Speed Of Light Throughput,SM Active Cycles,cycle,4973.75,6129.88,5455.86,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,6.16,7.72,6.71,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Block Size,128.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Grid Size,40.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Registers Per Thread,register/thread,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Shared Memory Configuration Size,Kbyte,16.38,16.38,16.38,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Launch Statistics,Waves Per SM,0.42,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Memory Workload Analysis,Mem Busy,%,9.25,20.76,14.43,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Memory Workload Analysis,Max Bandwidth,%,17.08,25.43,20.56,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Memory Workload Analysis,L1/TEX Hit Rate,%,21.46,51.81,36.64,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Memory Workload Analysis,L2 Hit Rate,%,51.9,73.29,62.55,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Memory Workload Analysis,Mem Pipes Busy,%,1.14,1.42,1.24,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Occupancy,Block Limit Registers,block,32.0,32.0,32.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Occupancy,Block Limit Shared Mem,block,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Occupancy,Block Limit Warps,block,12.0,12.0,12.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (40, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,32,Occupancy,Theoretical Active Warps per SM,warp,48.0,48.0,48.0,jetson_fno_profile_ncu_sched
